,skill_id,preq
1665,84876,315630
1666,277843,337146
1667,313140,331045
1668,301859,333875
1669,333987,296381
1670,323066,337161
1671,305621,333891
1672,303303,333842
1673,284622,318070
1674,317978,326484
1675,284625,271876
1676,296747,295407
1677,265846,337151
1678,32976,265845
1679,32980,265838
1680,4705,317990
1681,33265,318022
1682,33295,295856
1683,33458,337386
1684,33628,319782
1685,33652,266512
1686,33746,295854
1687,33578,300854
1688,33873,250044
1689,33876,290946
1690,8850,275917
1691,33910,297741
1692,33990,288463
1693,13416,287507
1694,31238,290672
1695,34185,269226
1696,34198,255404
1697,34350,287836
1698,34484,290698
1699,33440,301702
1700,34542,295138
1701,34559,300129
1702,34843,266084
1703,34853,260835
1704,34911,275508
1705,35050,280777
1706,16884,266053
1707,35077,84859
1708,35104,232785
1709,35105,267426
1710,35106,246384
1711,35083,266521
1712,35296,263931
1713,35211,260834
1714,35323,277010
1715,227490,275740
1716,185266,271237
1717,185266,269236
1718,307247,273998
1719,311535,242702
1720,70157,266076
1721,303003,271240
1722,286427,250041
1723,302983,282704
1724,286425,217892
1725,314564,278667
1726,271768,278668
1727,341839,278691
1728,138519,283616
1729,275231,153106
1730,278454,279431
1731,293150,278688
1732,321083,266933
1733,271255,264103
1734,271259,275767
1735,271253,262320
1736,302747,288411
1737,271272,297774
1738,271265,295848
1739,271252,185048
1740,271266,295866
1741,271271,290663
1742,283979,270054
1743,269935,295153
1744,344300,295159
1745,283990,263675
1746,287593,84876
1747,271766,277843
1748,271264,313140
1749,326671,301859
1750,278048,333987
1751,314555,323066
1752,318010,305621
1753,326669,303303
1754,324283,270053
1755,318029,284622
1756,271764,284628
1757,276357,313493
1758,302993,317978
1759,273933,284599
1760,70186,296747
1761,161799,287907
1762,344283,265846
1763,267787,32980
1764,161830,4705
1765,275145,33265
1766,333648,33295
1767,161826,33458
1768,271857,33628
1769,283976,33652
1770,295849,33746
1771,344277,33578
1772,347325,33873
1773,326402,33876
1774,347030,33903
1775,324066,8850
1776,161800,33910
1777,344256,33990
1778,295283,13416
1779,323165,31238
1780,283248,34185
1781,251177,34198
1782,311556,34350
1783,300585,34484
1784,313115,33440
1785,282552,34542
1786,313414,34559
1787,275098,34841
1788,287796,34843
1789,293652,34853
1790,293712,34911
1791,296831,35050
1792,270412,16884
1793,283977,35077
1794,270404,35104
1795,270413,35105
1796,348672,35106
1797,271505,35083
1798,255587,35296
1799,251893,35211
1800,346953,34939
1801,256013,35323
1802,291234,35332
1803,323774,227490
1804,326454,185266
1805,326479,185266
1806,326181,311535
1807,289722,70157
1808,311546,286427
1809,318024,303003
1810,303288,302983
1811,303313,286425
1812,308885,314564
1813,323774,271768
1814,326464,341839
1815,325464,275231
1816,326514,278454
1817,308086,293150
1818,326512,287593
1819,235619,268262
1820,75245,302747
1821,313446,271253
1822,326516,271259
1823,5049,321083
1824,5216,271255
1825,5222,271271
1826,5238,271266
1827,5201,271264
1828,3437,271265
1829,4690,271252
1830,5264,283979
1831,5269,269935
1832,1427,344300
1833,5322,283990
1834,5328,278455
1835,5351,271766
1836,5359,326671
1837,4947,314555
1838,5370,70186
1839,3623,318010
1840,4996,326669
1841,5398,273798
1842,5321,278267
1843,5196,324283
1844,5446,318029
1845,2940,271764
1846,5468,276357
1847,5479,302993
1848,3288,273933
1849,5508,161799
1850,326487,344283
1851,323819,267787
1852,331276,275145
1853,293746,333648
1854,265553,271857
1855,293702,283976
1856,333504,295849
1857,250048,344277
1858,226620,347325
1859,323859,270091
1860,328216,161800
1861,328041,326402
1862,328037,287202
1863,318040,294337
1864,306733,274175
1865,318020,347030
1866,333632,341809
1867,313138,344256
1868,324406,320595
1869,350060,278480
1870,284539,265807
1871,219946,324278
1872,255514,323165
1873,219946,295283
1874,105808,283248
1875,232804,300585
1876,272038,313115
1877,232779,313414
1878,261394,275098
1879,261413,287796
1880,261428,293652
1881,261397,293712
1882,261405,296831
1883,232790,270412
1884,255689,271505
1885,266499,283977
1886,255494,255399
1887,266089,270404
1888,271236,348672
1889,288782,348676
1890,275912,313790
1891,295167,255587
1892,235637,251893
1893,302748,346953
1894,292518,291234
1895,302381,296764
1896,275905,326454
1897,290349,326479
1898,302749,326512
1899,282580,326522
1900,297737,326516
1901,284545,326181
1902,302738,323774
1903,313497,289722
1904,307339,311546
1905,313082,75245
1906,274729,318024
1907,275227,303313
1908,307372,308885
1909,307496,323774
1910,296760,326514
1911,329688,326525
1912,299627,313434
1913,313455,325464
1914,289711,326464
1915,280355,308086
1916,312951,235619
1917,296742,325353
1918,320597,313446
1919,313431,235630
1920,283987,5216
1921,325969,5222
1922,318059,5238
1923,315597,5201
1924,318037,3437
1925,332923,4690
1926,240271,5264
1927,324050,5269
1928,325932,1427
1929,313790,5322
1930,346950,5328
1931,350975,5351
1932,287203,5359
1933,313791,4947
1934,313527,4996
1935,300699,5370
1936,274176,3623
1937,352764,5398
1938,300701,5321
1939,261406,5196
1940,263656,5446
1941,273377,5468
1942,273414,5479
1943,263932,3288
1944,273299,5508
1945,273368,326487
1946,283983,250048
1947,261426,323819
1948,333830,331276
1949,352365,293746
1950,266489,328041
1951,274725,293702
1952,288409,333504
1953,287805,226620
1954,295820,294372
1955,299647,323859
1956,265256,328216
1957,273693,256175
1958,333984,318040
1959,342787,328037
1960,262111,306733
1961,354261,318020
1962,324046,313138
1963,131578,324406
1964,275203,348385
1965,275204,350060
1966,275214,219946
1967,288406,219946
1968,352765,105808
1969,349914,232779
1970,296756,261394
1971,330687,272038
1972,318078,261408
1973,296739,261397
1974,307490,261428
1975,348367,261405
1976,344694,232790
1977,349910,255689
1978,8035,273167
1979,8063,266089
1980,8091,271236
1981,8000,288782
1982,8013,275912
1983,8135,275905
1984,8139,295167
1985,8168,235637
1986,8157,302748
1987,8192,292518
1988,8252,302381
1989,8120,302749
1990,8268,282580
1991,7857,297737
1992,8327,290784
1993,8334,284545
1994,8340,302738
1995,8355,307339
1996,290942,313082
1997,290616,274729
1998,255400,275227
1999,290723,307372
2000,290613,307496
2001,290674,296760
2002,290599,329688
2003,290645,299627
2004,290702,313455
2005,278269,289711
2006,290667,280355
2007,285972,312951
2008,282992,296742
2009,177881,320597
2010,164450,313431
2011,164465,283987
2012,35332,313426
2013,35422,312247
2014,35429,325969
2015,35343,318059
2016,35699,313418
2017,35714,315597
2018,35713,318037
2019,35758,319602
2020,35937,332923
2021,35833,255513
2022,36059,255510
2023,36060,255499
2024,35691,255502
2025,36304,255509
2026,8220,255516
2027,7826,255494
2028,8577,258656
2029,8589,255514
2030,8623,255504
2031,8672,240271
2032,8200,324050
2033,8267,325932
2034,8690,346950
2035,8697,350975
2036,8692,287203
2037,8728,313527
2038,8744,313791
2039,8756,300699
2040,8776,274176
2041,8753,352764
2042,8617,350042
2043,8747,342191
2044,36349,255601
2045,36374,300701
2046,36373,261406
2047,36380,263656
2048,36441,273377
2049,15070,266499
2050,36647,273414
2051,36756,263932
2052,32658,273299
2053,36857,273368
2054,36870,283983
2055,36837,352365
2056,37073,333830
2057,36749,266489
2058,37057,274725
2059,37058,288409
2060,37146,287805
2061,37162,295820
2062,37183,299647
2063,313504,265256
2064,326631,273693
2065,275909,333984
2066,352363,255315
2067,323851,262111
2068,37215,351436
2069,37218,354261
2070,37325,324046
2071,14028,131578
2072,37553,275203
2073,35877,275204
2074,37918,352765
2075,37989,275214
2076,37991,288406
2077,44036,349914
2078,44364,275200
2079,44031,289713
2080,47379,330687
2081,48664,296739
2082,48931,307490
2083,47382,348367
2084,30949,344694
2085,50216,349910
2086,749,8035
2087,51046,8063
2088,51189,8091
2089,50356,8000
2090,51817,8013
2091,52977,8135
2092,53034,8139
2093,52917,8168
2094,52926,8157
2095,54162,8192
2096,53901,8252
2097,51193,8120
2098,54418,8268
2099,290683,7857
2100,164468,8327
2101,287603,8334
2102,177882,8340
2103,263667,8355
2104,282556,8220
2105,290714,290942
2106,284639,290616
2107,274181,290661
2108,275224,255400
2109,327152,290723
2110,354746,290613
2111,283239,290674
2112,338809,290599
2113,307782,290645
2114,282570,290702
2115,282601,278269
2116,318647,285972
2117,318613,282992
2118,290734,177881
2119,84875,164450
2120,287704,164465
2121,282564,35422
2122,31583,35429
2123,334216,35343
2124,312742,35699
2125,331260,35714
2126,277958,35713
2127,324278,35758
2128,262762,35937
2129,217971,35833
2130,314544,36059
2131,160618,36060
2132,347224,35689
2133,347138,35691
2134,296554,36276
2135,131576,36304
2136,164624,36349
2137,312231,7826
2138,313452,8589
2139,285706,8591
2140,333292,8593
2141,320605,8623
2142,332789,8267
2143,333972,8690
2144,255302,8697
2145,278267,8692
2146,278264,8728
2147,278275,8744
2148,276350,8756
2149,247562,8776
2150,131606,8753
2151,347353,8617
2152,275211,8747
2153,287775,6679
2154,255495,36374
2155,348844,36373
2156,348804,36380
2157,161792,36441
2158,326496,15070
2159,326465,36647
2160,131599,36756
2161,265853,32658
2162,311528,36857
2163,262758,36870
2164,290104,36837
2165,331888,37073
2166,358042,37057
2167,8851,36749
2168,278455,37058
2169,271262,37146
2170,328923,37162
2171,284542,37125
2172,324416,37183
2173,303077,313504
2174,323802,326631
2175,262320,275909
2176,278696,352363
2177,284094,323851
2178,279388,37215
2179,275749,37218
2180,284628,37325
2181,313084,37540
2182,284632,14028
2183,278447,37553
2184,284638,35877
2185,318360,37918
2186,330679,37989
2187,235630,44036
2188,313417,44364
2189,161849,44031
2190,333809,46373
2191,276190,47379
2192,269309,48664
2193,131610,48931
2194,131569,48673
2195,321577,50205
2196,275180,50216
2197,275191,749
2198,50241,51046
2199,55388,51189
2200,16306,50356
2201,56009,51817
2202,56314,52977
2203,56360,52917
2204,56388,52926
2205,54457,54162
2206,318346,6557
2207,313438,53901
2208,270053,54222
2209,296750,51193
2210,284599,54418
2211,247551,290683
2212,318068,164468
2213,328039,287603
2214,284621,177882
2215,287582,263667
2216,333645,282556
2217,274721,290714
2218,275154,264903
2219,274031,284639
2220,274720,290611
2221,242693,275224
2222,313804,354746
2223,227027,283239
2224,346650,324276
2225,255310,331048
2226,290595,355448
2227,295493,338809
2228,54600,349911
2229,54507,282570
2230,56711,282601
2231,54850,318647
2232,56872,318613
2233,56880,290734
2234,13799,84875
2235,56848,287704
2236,317993,282564
2237,318008,31583
2238,278468,278041
2239,278449,334216
2240,323854,312742
2241,256462,331260
2242,317994,277958
2243,284538,262762
2244,307263,217971
2245,302288,314544
2246,331705,160618
2247,70189,313128
2248,350103,347224
2249,360513,347138
2250,357234,274180
2251,161813,259918
2252,277352,296554
2253,325454,131576
2254,348341,270409
2255,346365,164624
2256,350123,294346
2257,84887,312231
2258,262765,313452
2259,256005,285706
2260,323764,320605
2261,72065,332789
2262,348400,333972
2263,217918,318043
2264,267800,313147
2265,159930,255302
2266,348405,313416
2267,350565,278264
2268,323821,278275
2269,333912,276350
2270,247650,247562
2271,160047,131606
2272,361276,275211
2273,236391,347353
2274,267771,287775
2275,284522,255495
2276,259562,348844
2277,260370,84887
2278,255689,348804
2279,104329,161792
2280,260512,326496
2281,251189,326465
2282,211855,131599
2283,211857,326478
2284,211883,348907
2285,211856,284648
2286,260497,265853
2287,252087,311528
2288,211873,262758
2289,211878,290104
2290,252085,331888
2291,211859,358042
2292,210747,8851
2293,250038,271262
2294,251435,328923
2295,351436,302713
2296,313073,284542
2297,354012,324416
2298,276216,273931
2299,323855,303077
2300,255602,323802
2301,270409,271257
2302,255627,278696
2303,5513,284094
2304,5517,279388
2305,5515,275749
2306,5528,313084
2307,5530,278447
2308,5531,284632
2309,5556,287843
2310,5562,284638
2311,4150,318360
2312,4759,330679
2313,5566,313417
2314,4958,161849
2315,6679,269309
2316,8882,333809
2317,8897,131610
2318,8606,131569
2319,8575,321577
2320,8943,275180
2321,8880,275191
2322,9096,55388
2323,8097,16306
2324,9176,56009
2325,8770,56314
2326,9144,55629
2327,8701,56360
2328,9290,56388
2329,7646,54457
2330,9376,777
2331,9402,318346
2332,9283,313438
2333,6247,287628
2334,9448,247551
2335,4261,318068
2336,9105,318074
2337,9756,328039
2338,9829,284621
2339,9838,287582
2340,7979,333645
2341,9898,284625
2342,9961,274720
2343,4123,274721
2344,3676,275154
2345,5065,274031
2346,5634,346650
2347,5635,242693
2348,4582,313804
2349,9986,227027
2350,10000,255310
2351,10056,290595
2352,9866,295493
2353,10093,54600
2354,10174,54850
2355,7316,56872
2356,10409,56880
2357,10413,13799
2358,6479,56951
2359,10453,255995
2360,9854,317993
2361,10242,318008
2362,10515,278468
2363,10528,278449
2364,10543,323854
2365,4661,256462
2366,5674,317994
2367,5629,284538
2368,4897,54595
2369,5686,307263
2370,5240,302288
2371,3927,331705
2372,3721,303005
2373,5682,70189
2374,5545,350103
2375,131600,360513
2376,350949,357234
2377,278480,361096
2378,324254,348341
2379,320595,346365
2380,346952,350123
2381,350880,262765
2382,265814,256005
2383,346954,323764
2384,276224,72065
2385,273928,348400
2386,131583,267800
2387,323810,159930
2388,274175,276190
2389,346945,276200
2390,275200,348405
2391,318359,350565
2392,333856,333912
2393,251841,247650
2394,295833,277352
2395,318370,160047
2396,324083,255631
2397,264111,350818
2398,355321,361276
2399,164622,236391
2400,276470,348355
2401,250666,358350
2402,362469,267771
2403,348353,313133
2404,217946,284522
2405,271767,259562
2406,161802,255689
2407,362240,104329
2408,255606,260512
2409,361528,251189
2410,310613,211869
2411,284712,211855
2412,247665,211857
2413,362645,211883
2414,250831,211856
2415,262112,260497
2416,235800,211850
2417,290102,252087
2418,363032,211873
2419,255304,211878
2420,342788,252085
2421,283985,211859
2422,313810,210756
2423,282533,210747
2424,274190,250038
2425,287658,251435
2426,348368,313073
2427,255958,276216
2428,131592,323855
2429,291287,255602
2430,278172,350061
2431,333913,255627
2432,320502,5513
2433,287675,5517
2434,211874,5515
2435,340526,5528
2436,295819,5530
2437,290647,5531
2438,265805,5556
2439,313088,5562
2440,333842,5566
2441,272565,4150
2442,312745,4958
2443,340652,8882
2444,293654,8897
2445,270215,8606
2446,270056,8575
2447,263086,8943
2448,328779,8880
2449,290614,9096
2450,259918,8097
2451,260056,8770
2452,350030,9176
2453,342712,9186
2454,273829,9144
2455,273852,8701
2456,273834,9290
2457,277854,7646
2458,273839,9376
2459,273838,9402
2460,277750,9105
2461,250535,9283
2462,273836,6247
2463,273845,9448
2464,277748,9452
2465,273850,4261
2466,361757,9756
2467,277737,9829
2468,363486,9838
2469,343517,7979
2470,164623,9898
2471,273686,9961
2472,359211,4123
2473,272562,3676
2474,272560,5065
2475,272559,5634
2476,300854,5635
2477,328569,3927
2478,312942,4582
2479,264070,9986
2480,235594,10000
2481,295828,10056
2482,313517,9866
2483,6660,6648
2484,54407,10093
2485,15555,10174
2486,35199,7316
2487,34116,10409
2488,13455,10413
2489,350022,6479
2490,269914,10453
2491,331053,9854
2492,358683,10242
2493,57220,10515
2494,57254,10528
2495,57257,10543
2496,57525,4661
2497,57528,5240
2498,57537,5674
2499,54188,5629
2500,54795,4897
2501,56169,5686
2502,55266,5682
2503,55893,5545
2504,57818,131600
2505,57690,350949
2506,235797,346952
2507,242594,350880
2508,265843,265814
2509,260468,346954
2510,235779,276224
2511,235762,131583
2512,313098,273928
2513,278448,323810
2514,313453,346945
2515,313534,321774
2516,303317,318359
2517,340561,333856
2518,340113,251841
2519,313087,295833
2520,265828,275198
2521,271887,324083
2522,290627,318370
2523,295405,355018
2524,331266,264111
2525,326513,164622
2526,265855,355321
2527,313802,354012
2528,255928,276470
2529,351014,250666
2530,282573,362469
2531,331048,217946
2532,331049,271767
2533,335531,362240
2534,265842,161802
2535,287646,255606
2536,313122,277731
2537,300699,303319
2538,331052,310613
2539,300685,284712
2540,250655,247665
2541,270239,362645
2542,313498,273694
2543,160646,250831
2544,320737,262112
2545,228429,235800
2546,228569,290102
2547,361847,363032
2548,228453,255304
2549,346373,342788
2550,274005,217918
2551,333642,350866
2552,231817,333632
2553,324072,283985
2554,273831,313810
2555,358809,282533
2556,57925,274190
2557,54633,287658
2558,357230,348421
2559,228556,284539
2560,292509,348368
2561,275213,255958
2562,300691,131592
2563,300685,291287
2564,300693,278172
2565,332795,333913
2566,274722,320502
2567,265837,287675
2568,352752,211874
2569,164602,340526
2570,228523,295819
2571,259663,290647
2572,286496,313088
2573,59812,333842
2574,286538,272565
2575,286531,312745
2576,356393,286175
2577,286550,340652
2578,303429,293654
2579,259469,278048
2580,286514,270215
